,stars,contributors,open_issues,closed_issues,commits,defect_proneness,topics,releases_count,project_name,useful_lines_of_code_(uloc),duplicate_uloc,classes,files,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,log_stars,log_uloc,log_commits,log_contributors,log_open_issues,log_closed_issues,log_classes,log_files,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count,overall_score_no_topics,architecture_score_no_topics,clarity_score_no_topics,complexity_score_no_topics,explanation_no_topics,benchmark_selection_no_topics,benchmark_count_no_topics
0,40365,164,501,3367,8089,31.524292248732852,"['monitoring', 'iot', 'metrics', 'notifications', 'docker', 'statsd', 'kubernetes', 'cncf', 'prometheus', 'containers', 'netdata', 'analytics', 'devops', 'time-series', 'observability', 'alerting', 'graphing', 'influxdb', 'grafana', 'graphite']",29,netdata/netdata,45977,2573,0.0,229,Core-Periphery,True,72.5,72.5,72.03,10.0,13.4,5.5962763990691,15.300817271248937,15.48862471280164,12.981745645634575,7.357552004618084,8.968666793195208,11.717248005827646,0.0,7.839203788096944,1.57,0.1,0.35,1.12,"{'useful_comment_density': 'useful_comment_density percentile: 34.82142857142857(+0.3482142857142857)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 53.57142857142857(+0.4642857142857143)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 34.82142857142857(+0.6517857142857143)', 'propagation_cost': 'propagation_cost percentile: 95.53571428571429(+0.04464285714285708)', 'core_size': 'core_size percentile: 94.64285714285714(+0.05357142857142861)'}",LOC,112,1.57,0.1,0.35,1.12,"{'useful_comment_density': 'useful_comment_density percentile: 34.82142857142857(+0.3482142857142857)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 53.57142857142857(+0.4642857142857143)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 34.82142857142857(+0.6517857142857143)', 'propagation_cost': 'propagation_cost percentile: 95.53571428571429(+0.04464285714285708)', 'core_size': 'core_size percentile: 94.64285714285714(+0.05357142857142861)'}",LOC,112
1,38185,238,1575,2171,7969,37.407453883799725,[],223,antirez/redis,92716,3599,2.0,460,Core-Periphery,True,16.3,42.8,14.634,12.8,28.1,3.8817464083869018,15.220718403268574,16.50053070576609,12.960182981831874,7.894817763307944,10.621136113274641,11.084144010615145,1.0,8.845490050944376,3.09,1.36,0.57,1.16,"{'useful_comment_density': 'useful_comment_density percentile: 56.666666666666664(+0.5666666666666667)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 70.0(+0.3)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.444444444444445(+0.8555555555555556)', 'propagation_cost': 'propagation_cost percentile: 33.333333333333336(+0.6666666666666665)', 'core_size': 'core_size percentile: 31.11111111111111(+0.6888888888888889)'}",LOC,90,3.09,1.36,0.57,1.16,"{'useful_comment_density': 'useful_comment_density percentile: 56.666666666666664(+0.5666666666666667)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 70.0(+0.3)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.444444444444445(+0.8555555555555556)', 'propagation_cost': 'propagation_cost percentile: 33.333333333333336(+0.6666666666666665)', 'core_size': 'core_size percentile: 31.11111111111111(+0.6888888888888889)'}",LOC,90
2,28744,64,0,0,54969,38.30704578944496,"['c', 'shell']",723,git/git,168210,1256,0.0,683,Core-Periphery,True,52.6,52.6,52.368,22.1,16.0,0.7466856905059153,14.810973220002165,17.359903950074834,15.746330613551946,6.0,0.0,0.0,0.0,9.41574176829009,1.49,0.2,0.18,1.11,"{'useful_comment_density': 'useful_comment_density percentile: 18.181818181818183(+0.18181818181818182)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 89.39393939393939(+0.10606060606060609)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 0.0(+1.0)', 'propagation_cost': 'propagation_cost percentile: 90.9090909090909(+0.09090909090909094)', 'core_size': 'core_size percentile: 89.39393939393939(+0.10606060606060609)'}",LOC,66,1.49,0.2,0.18,1.11,"{'useful_comment_density': 'useful_comment_density percentile: 18.181818181818183(+0.18181818181818182)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 89.39393939393939(+0.10606060606060609)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 0.0(+1.0)', 'propagation_cost': 'propagation_cost percentile: 90.9090909090909(+0.09090909090909094)', 'core_size': 'core_size percentile: 89.39393939393939(+0.10606060606060609)'}",LOC,66
4,24473,553,0,0,111317,44.20888094361149,[],989,php/php-src,478527,112581,2.0,1649,Core-Periphery,True,25.2,37.4,22.643,12.1,10.9,23.5265721683416,14.57890334324034,18.868240802841246,16.76431440802275,9.111135670234708,0.0,0.0,1.0,10.687375683437468,1.66,0.91,0.22,0.53,"{'useful_comment_density': 'useful_comment_density percentile: 21.875(+0.21875)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 56.25(+0.4375)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 90.625(+0.09375)', 'propagation_cost': 'propagation_cost percentile: 56.25(+0.4375)', 'core_size': 'core_size percentile: 53.125(+0.46875)'}",LOC,32,1.66,0.91,0.22,0.53,"{'useful_comment_density': 'useful_comment_density percentile: 21.875(+0.21875)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 56.25(+0.4375)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 90.625(+0.09375)', 'propagation_cost': 'propagation_cost percentile: 56.25(+0.4375)', 'core_size': 'core_size percentile: 53.125(+0.46875)'}",LOC,32
3,24269,23,2266,2371,2584,19.504643962848302,"['ijkplayer', 'android', 'ios', 'video', 'player', 'ffmpeg']",78,bilibili/ijkplayer,18219,1320,0.0,248,Core-Periphery,True,15.7,24.6,21.784000000000002,4.0,7.3,7.245183599538943,14.566827043260437,14.15315615457123,11.335390354693924,4.523561956057013,11.145932145820515,11.211279947482009,0.0,7.954196310386875,2.32,1.21,0.1,1.01,"{'useful_comment_density': 'useful_comment_density percentile: 10.317460317460318(+0.10317460317460318)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 38.095238095238095(+0.6190476190476191)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 61.111111111111114(+0.38888888888888884)', 'propagation_cost': 'propagation_cost percentile: 40.476190476190474(+0.5952380952380952)', 'core_size': 'core_size percentile: 38.095238095238095(+0.6190476190476191)'}",LOC,126,2.32,1.21,0.1,1.01,"{'useful_comment_density': 'useful_comment_density percentile: 10.317460317460318(+0.10317460317460318)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 38.095238095238095(+0.6190476190476191)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 61.111111111111114(+0.38888888888888884)', 'propagation_cost': 'propagation_cost percentile: 40.476190476190474(+0.5952380952380952)', 'core_size': 'core_size percentile: 38.095238095238095(+0.6190476190476191)'}",LOC,126
5,21410,1,73,217,72,15.277777777777779,[],20,wg/wrk,3282,0,0.0,27,Core-Periphery,True,7.4,25.9,22.497,7.4,14.6,0.0,14.385997175272871,11.680359523513713,6.169925001442312,0.0,6.189824558880018,7.7615512324444795,0.0,4.754887502163468,2.81,1.34,0.38,1.09,"{'useful_comment_density': 'useful_comment_density percentile: 38.372093023255815(+0.38372093023255816)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 81.3953488372093(+0.18604651162790703)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 9.30232558139535(+0.9069767441860465)', 'propagation_cost': 'propagation_cost percentile: 31.3953488372093(+0.686046511627907)', 'core_size': 'core_size percentile: 34.883720930232556(+0.6511627906976745)'}",LOC,86,2.81,1.34,0.38,1.09,"{'useful_comment_density': 'useful_comment_density percentile: 38.372093023255815(+0.38372093023255816)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 81.3953488372093(+0.18604651162790703)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 9.30232558139535(+0.9069767441860465)', 'propagation_cost': 'propagation_cost percentile: 31.3953488372093(+0.686046511627907)', 'core_size': 'core_size percentile: 34.883720930232556(+0.6511627906976745)'}",LOC,86
7,18554,203,329,375,2008,24.551792828685254,"['command-line-tool', 'c', 'silver-searcher', 'pcre', 'ag', 'search-in-text']",49,ggreer/the_silver_searcher,2417,48,0.0,23,Core-Periphery,True,8.7,21.7,26.843000000000004,4.3,12.6,1.985932974762102,14.179442626129568,11.239001757765582,10.971543553950772,7.6653359171851765,8.361943773735241,8.550746785383243,0.0,4.523561956057013,2.2,1.12,0.3,0.78,"{'useful_comment_density': 'useful_comment_density percentile: 30.136986301369863(+0.3013698630136986)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 71.23287671232876(+0.28767123287671237)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 50.68493150684932(+0.4931506849315068)', 'propagation_cost': 'propagation_cost percentile: 42.465753424657535(+0.5753424657534246)', 'core_size': 'core_size percentile: 45.89041095890411(+0.5410958904109588)'}",LOC,73,2.2,1.12,0.3,0.78,"{'useful_comment_density': 'useful_comment_density percentile: 30.136986301369863(+0.3013698630136986)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 71.23287671232876(+0.28767123287671237)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 50.68493150684932(+0.4931506849315068)', 'propagation_cost': 'propagation_cost percentile: 42.465753424657535(+0.5753424657534246)', 'core_size': 'core_size percentile: 45.89041095890411(+0.5410958904109588)'}",LOC,73
6,18191,40,38,23,243,21.81069958847737,[],12,SamyPesse/How-to-Make-a-Computer-Operating-System,12984,848,24.0,372,Core-Periphery,True,8.3,28.0,11.852,0.8,22.5,6.531115218730746,14.150937232895423,13.664447284547972,7.924812503605781,5.321928094887363,5.247927513443585,4.523561956057013,4.584962500721156,8.539158811108031,3.4,1.53,0.56,1.31,"{'useful_comment_density': 'useful_comment_density percentile: 55.55555555555556(+0.5555555555555556)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 7.6923076923076925(+0.923076923076923)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 61.53846153846154(+0.3846153846153846)', 'propagation_cost': 'propagation_cost percentile: 17.94871794871795(+0.8205128205128205)', 'core_size': 'core_size percentile: 29.05982905982906(+0.7094017094017094)'}",LOC,117,3.4,1.53,0.56,1.31,"{'useful_comment_density': 'useful_comment_density percentile: 55.55555555555556(+0.5555555555555556)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 7.6923076923076925(+0.923076923076923)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 61.53846153846154(+0.3846153846153846)', 'propagation_cost': 'propagation_cost percentile: 17.94871794871795(+0.8205128205128205)', 'core_size': 'core_size percentile: 29.05982905982906(+0.7094017094017094)'}",LOC,117
8,17684,289,1760,2807,19280,30.186721991701244,[],320,emscripten-core/emscripten,625552,98984,1241.0,5044,Core-Periphery,True,7.6,34.8,7.322,5.6,27.8,15.823464715962862,14.110157018954066,19.2547702901212,14.234817431117325,8.174925682500678,10.78135971352466,11.454813348512525,10.277287400130357,12.30035256032822,3.54,1.66,0.72,1.16,"{'useful_comment_density': 'useful_comment_density percentile: 71.875(+0.71875)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 28.125(+0.71875)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 56.25(+0.4375)', 'propagation_cost': 'propagation_cost percentile: 15.625(+0.84375)', 'core_size': 'core_size percentile: 18.75(+0.8125)'}",LOC,32,3.54,1.66,0.72,1.16,"{'useful_comment_density': 'useful_comment_density percentile: 71.875(+0.71875)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 28.125(+0.71875)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 56.25(+0.4375)', 'propagation_cost': 'propagation_cost percentile: 15.625(+0.84375)', 'core_size': 'core_size percentile: 18.75(+0.8125)'}",LOC,32
18,16891,4,246,429,449,25.83518930957684,"['android', 'c', 'sdl2', 'libav', 'ffmpeg', 'screen', 'mirroring', 'recording']",12,Genymobile/scrcpy,3543,20,0.0,53,Hierarchical,False,3.8,28.3,13.03,1.9,31.4,0.5644933672029353,14.043967122273356,11.790755750118313,8.810571634741146,2.0,7.94251450533924,8.744833837499545,0.0,5.727920454563199,3.86,1.66,0.84,1.36,"{'useful_comment_density': 'useful_comment_density percentile: 83.51648351648352(+0.8351648351648352)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 45.05494505494506(+0.5494505494505494)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 18.681318681318682(+0.8131868131868132)', 'propagation_cost': 'propagation_cost percentile: 17.582417582417584(+0.8241758241758242)', 'core_size': 'core_size percentile: 16.483516483516482(+0.8351648351648352)'}",LOC,91,3.86,1.66,0.84,1.36,"{'useful_comment_density': 'useful_comment_density percentile: 83.51648351648352(+0.8351648351648352)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 45.05494505494506(+0.5494505494505494)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 18.681318681318682(+0.8131868131868132)', 'propagation_cost': 'propagation_cost percentile: 17.582417582417584(+0.8241758241758242)', 'core_size': 'core_size percentile: 16.483516483516482(+0.8351648351648352)'}",LOC,91
10,16266,176,0,0,93321,31.849208645428142,"['ffmpeg', 'video', 'audio', 'c', 'mpeg', 'webm', 'mp4', 'matroska', 'hls', 'rtsp', 'rtmp', 'hevc', 'fft', 'multimedia', 'streaming']",319,FFmpeg/FFmpeg,810099,67781,4.0,3529,Core-Periphery,True,7.6,30.0,8.691,10.4,9.4,8.367002057773187,13.989571898558868,19.627738701053154,16.50991414644412,7.459431618637297,0.0,0.0,2.0,11.785043714779723,3.12,1.6,0.16,1.36,"{'useful_comment_density': 'useful_comment_density percentile: 16.0(+0.16)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.0(+0.52)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 16.0(+0.84)', 'propagation_cost': 'propagation_cost percentile: 24.0(+0.76)', 'core_size': 'core_size percentile: 16.0(+0.84)'}",NEAREST,25,3.12,1.6,0.16,1.36,"{'useful_comment_density': 'useful_comment_density percentile: 16.0(+0.16)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.0(+0.52)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 16.0(+0.84)', 'propagation_cost': 'propagation_cost percentile: 24.0(+0.76)', 'core_size': 'core_size percentile: 16.0(+0.84)'}",NEAREST,25
11,14992,62,426,1110,1270,40.86614173228346,[],11,stedolan/jq,10978,606,0.0,38,Core-Periphery,True,81.6,81.6,82.964,21.1,18.5,5.520131171433777,13.871905237659186,13.422327623974558,10.310612781659529,5.954196310386875,8.734709620225837,10.116343961237469,0.0,5.247927513443585,0.96,0.04,0.42,0.5,"{'useful_comment_density': 'useful_comment_density percentile: 41.964285714285715(+0.41964285714285715)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 96.42857142857143(+0.03571428571428569)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 53.57142857142857(+0.4642857142857143)', 'propagation_cost': 'propagation_cost percentile: 98.21428571428571(+0.01785714285714292)', 'core_size': 'core_size percentile: 97.32142857142857(+0.026785714285714305)'}",LOC,112,0.96,0.04,0.42,0.5,"{'useful_comment_density': 'useful_comment_density percentile: 41.964285714285715(+0.41964285714285715)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 96.42857142857143(+0.03571428571428569)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 53.57142857142857(+0.4642857142857143)', 'propagation_cost': 'propagation_cost percentile: 98.21428571428571(+0.01785714285714292)', 'core_size': 'core_size percentile: 97.32142857142857(+0.026785714285714305)'}",LOC,112
12,14811,42,5,1592,7273,17.626838993537742,[],25,tmux/tmux,34465,1006,0.0,171,Core-Periphery,True,87.7,87.7,87.056,13.5,8.5,2.918903235166111,13.854381430462253,15.072844394865436,12.828334860961816,5.392317422778761,2.321928094887362,10.63662462054365,0.0,7.417852514885898,1.23,0.01,0.13,1.09,"{'useful_comment_density': 'useful_comment_density percentile: 13.432835820895523(+0.13432835820895522)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 76.11940298507463(+0.2388059701492537)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.925373134328359(+0.8507462686567164)', 'propagation_cost': 'propagation_cost percentile: 100.0(+0.0)', 'core_size': 'core_size percentile: 99.25373134328358(+0.0074626865671642405)'}",LOC,134,1.23,0.01,0.13,1.09,"{'useful_comment_density': 'useful_comment_density percentile: 13.432835820895523(+0.13432835820895522)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 76.11940298507463(+0.2388059701492537)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.925373134328359(+0.8507462686567164)', 'propagation_cost': 'propagation_cost percentile: 100.0(+0.0)', 'core_size': 'core_size percentile: 99.25373134328358(+0.0074626865671642405)'}",LOC,134
14,14398,56,23,1783,24077,36.41234373053121,"['http', 'https', 'ftp', 'user-agent', 'client', 'library', 'curl', 'libcurl', 'c', 'transfer-data', 'ldap']",188,curl/curl,56644,8612,0.0,674,Core-Periphery,True,30.7,63.6,31.211,3.9,38.5,15.203728550243628,13.813580802989632,15.789635526615887,14.555368022695582,5.807354922057604,4.523561956057013,10.800090987624994,0.0,9.396604781181859,2.63,0.65,0.83,1.15,"{'useful_comment_density': 'useful_comment_density percentile: 83.49514563106796(+0.8349514563106796)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 15.533980582524272(+0.8446601941747574)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 69.90291262135922(+0.3009708737864078)', 'propagation_cost': 'propagation_cost percentile: 65.04854368932038(+0.3495145631067962)', 'core_size': 'core_size percentile: 69.90291262135922(+0.3009708737864078)'}",LOC,103,2.63,0.65,0.83,1.15,"{'useful_comment_density': 'useful_comment_density percentile: 83.49514563106796(+0.8349514563106796)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 15.533980582524272(+0.8446601941747574)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 69.90291262135922(+0.3009708737864078)', 'propagation_cost': 'propagation_cost percentile: 65.04854368932038(+0.3495145631067962)', 'core_size': 'core_size percentile: 69.90291262135922(+0.3009708737864078)'}",LOC,103
13,14246,154,0,0,6399,34.13033286451008,"['c', 'c-plus-plus', 'live-streaming', 'video-recording', 'screen-capture', 'game-capture', 'directshow', 'ffmpeg', 'twitch-tv', 'facebook-live', 'youtube-live']",93,obsproject/obs-studio,173363,10708,394.0,1323,Multi-Core,False,4.6,23.7,7.191,8.9,12.7,6.176635152829612,13.798269274949691,17.403436498645977,12.643630751061728,7.266786540694901,0.0,0.0,8.622051819456376,10.369597346278677,3.29,1.73,0.09,1.47,"{'useful_comment_density': 'useful_comment_density percentile: 9.375(+0.09375)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 37.5(+0.625)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 15.625(+0.84375)', 'propagation_cost': 'propagation_cost percentile: 15.625(+0.84375)', 'core_size': 'core_size percentile: 10.9375(+0.890625)'}",LOC,64,3.29,1.73,0.09,1.47,"{'useful_comment_density': 'useful_comment_density percentile: 9.375(+0.09375)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 37.5(+0.625)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 15.625(+0.84375)', 'propagation_cost': 'propagation_cost percentile: 15.625(+0.84375)', 'core_size': 'core_size percentile: 10.9375(+0.890625)'}",LOC,64
22,12139,15,24,245,348,24.13793103448276,[],42,commaai/openpilot,83959,14314,407.0,602,Core-Periphery,True,7.3,31.1,5.586,2.0,54.6,17.048797627413382,13.567361958106535,16.357397362953783,8.442943495848729,3.9068905956085187,4.584962500721156,7.936637939002571,8.668884984266247,9.233619676759702,3.83,1.76,0.85,1.22,"{'useful_comment_density': 'useful_comment_density percentile: 85.22727272727273(+0.8522727272727273)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 9.090909090909092(+0.9090909090909091)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 69.31818181818181(+0.3068181818181819)', 'propagation_cost': 'propagation_cost percentile: 6.818181818181818(+0.9318181818181819)', 'core_size': 'core_size percentile: 17.045454545454547(+0.8295454545454546)'}",LOC,88,3.83,1.76,0.85,1.22,"{'useful_comment_density': 'useful_comment_density percentile: 85.22727272727273(+0.8522727272727273)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 9.090909090909092(+0.9090909090909091)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 69.31818181818181(+0.3068181818181819)', 'propagation_cost': 'propagation_cost percentile: 6.818181818181818(+0.9318181818181819)', 'core_size': 'core_size percentile: 17.045454545454547(+0.8295454545454546)'}",LOC,88
19,11531,652,1765,5781,19876,44.334876232642394,"['numpy', 'python']",156,numpy/numpy,127176,42077,4.0,192,Core-Periphery,True,57.3,57.3,45.013999999999996,15.6,48.7,33.085645090268606,13.493230012442156,16.95646691276449,14.27873982655011,9.348728154231077,10.785452468158542,12.497103357016877,2.0,7.584962500721156,1.38,0.19,0.84,0.35,"{'useful_comment_density': 'useful_comment_density percentile: 83.95061728395062(+0.8395061728395062)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 75.30864197530865(+0.24691358024691354)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 90.12345679012346(+0.09876543209876544)', 'propagation_cost': 'propagation_cost percentile: 88.88888888888889(+0.11111111111111115)', 'core_size': 'core_size percentile: 92.5925925925926(+0.07407407407407404)'}",LOC,81,1.38,0.19,0.84,0.35,"{'useful_comment_density': 'useful_comment_density percentile: 83.95061728395062(+0.8395061728395062)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 75.30864197530865(+0.24691358024691354)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 90.12345679012346(+0.09876543209876544)', 'propagation_cost': 'propagation_cost percentile: 88.88888888888889(+0.11111111111111115)', 'core_size': 'core_size percentile: 92.5925925925926(+0.07407407407407404)'}",LOC,81
21,11099,67,732,2574,23508,29.94299812829675,"['cryptography', 'openssl', 'encryption', 'tls', 'ssl', 'decryption']",302,openssl/openssl,274207,18528,3.0,1278,Core-Periphery,True,61.8,61.8,62.068999999999996,12.4,12.8,6.756939100752351,13.438142077743654,18.064905875372997,14.520864182988744,6.066089190457772,9.515699838284043,11.329796338220701,1.584962500721156,10.319672120946995,1.37,0.0,0.16,1.21,"{'useful_comment_density': 'useful_comment_density percentile: 16.27906976744186(+0.16279069767441862)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 55.81395348837209(+0.4418604651162791)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 23.25581395348837(+0.7674418604651163)', 'propagation_cost': 'propagation_cost percentile: 100.0(+0.0)', 'core_size': 'core_size percentile: 100.0(+0.0)'}",LOC,43,1.37,0.0,0.16,1.21,"{'useful_comment_density': 'useful_comment_density percentile: 16.27906976744186(+0.16279069767441862)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 55.81395348837209(+0.4418604651162791)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 23.25581395348837(+0.7674418604651163)', 'propagation_cost': 'propagation_cost percentile: 100.0(+0.0)', 'core_size': 'core_size percentile: 100.0(+0.0)'}",LOC,43
20,10797,84,1240,5856,20947,57.46407600133671,"['radare2', 'c', 'commandline', 'unix', 'reverse-engineering', 'forensics', 'analysis', 'security']",69,radare/radare2,450560,52556,0.0,1593,Core-Periphery,True,29.8,40.1,27.668000000000003,10.6,16.5,11.664595170454547,13.398342887645883,18.781359713524658,14.354456017505626,6.392317422778761,10.276124405274238,12.515699838284043,0.0,10.63753055152531,2.0,0.63,0.31,1.06,"{'useful_comment_density': 'useful_comment_density percentile: 31.428571428571427(+0.3142857142857143)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.57142857142857(+0.5142857142857143)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 45.714285714285715(+0.5428571428571428)', 'propagation_cost': 'propagation_cost percentile: 68.57142857142857(+0.3142857142857143)', 'core_size': 'core_size percentile: 68.57142857142857(+0.3142857142857143)'}",LOC,35,2.0,0.63,0.31,1.06,"{'useful_comment_density': 'useful_comment_density percentile: 31.428571428571427(+0.3142857142857143)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.57142857142857(+0.5142857142857143)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 45.714285714285715(+0.5428571428571428)', 'propagation_cost': 'propagation_cost percentile: 68.57142857142857(+0.3142857142857143)', 'core_size': 'core_size percentile: 68.57142857142857(+0.3142857142857143)'}",LOC,35
24,10555,105,45,501,6335,30.513022888713497,[],56,facebook/zstd,58444,13067,17.0,235,Core-Periphery,True,24.7,32.3,24.921999999999997,12.3,33.3,22.358154814865514,13.365638958234518,15.834767301405412,12.629128904028171,6.714245517666122,5.491853096329675,8.968666793195208,4.087462841250339,7.876516946564999,2.19,0.88,0.79,0.52,"{'useful_comment_density': 'useful_comment_density percentile: 78.64077669902913(+0.7864077669902914)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 64.07766990291262(+0.35922330097087385)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 83.49514563106796(+0.16504854368932043)', 'propagation_cost': 'propagation_cost percentile: 55.33980582524272(+0.4466019417475728)', 'core_size': 'core_size percentile: 56.310679611650485(+0.4368932038834952)'}",LOC,103,2.19,0.88,0.79,0.52,"{'useful_comment_density': 'useful_comment_density percentile: 78.64077669902913(+0.7864077669902914)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 64.07766990291262(+0.35922330097087385)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 83.49514563106796(+0.16504854368932043)', 'propagation_cost': 'propagation_cost percentile: 55.33980582524272(+0.4466019417475728)', 'core_size': 'core_size percentile: 56.310679611650485(+0.4368932038834952)'}",LOC,103
23,10383,30,212,87,540,23.51851851851852,[],8,robertdavidgraham/masscan,24596,2061,0.0,180,Core-Periphery,True,38.3,13.3,38.299,3.3,29.2,8.37941128638803,13.341935726886604,14.586136091480487,9.076815597050832,4.906890595608519,7.727920454563199,6.442943495848728,0.0,7.491853096329675,2.37,0.51,0.73,1.13,"{'useful_comment_density': 'useful_comment_density percentile: 72.95081967213115(+0.7295081967213115)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 22.950819672131146(+0.7704918032786885)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 63.9344262295082(+0.36065573770491804)', 'propagation_cost': 'propagation_cost percentile: 74.59016393442623(+0.2540983606557377)', 'core_size': 'core_size percentile: 74.59016393442623(+0.2540983606557377)'}",LOC,122,2.37,0.51,0.73,1.13,"{'useful_comment_density': 'useful_comment_density percentile: 72.95081967213115(+0.7295081967213115)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 22.950819672131146(+0.7704918032786885)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 63.9344262295082(+0.36065573770491804)', 'propagation_cost': 'propagation_cost percentile: 74.59016393442623(+0.2540983606557377)', 'core_size': 'core_size percentile: 74.59016393442623(+0.2540983606557377)'}",LOC,122
