,stars,contributors,open_issues,closed_issues,commits,defect_proneness,topics,releases_count,project_name,useful_lines_of_code_(uloc),duplicate_uloc,classes,files,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,log_stars,log_uloc,log_commits,log_contributors,log_open_issues,log_closed_issues,log_classes,log_files,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count,overall_score_no_topics,architecture_score_no_topics,clarity_score_no_topics,complexity_score_no_topics,explanation_no_topics,benchmark_selection_no_topics,benchmark_count_no_topics
488,1510,103,139,926,7389,22.34402490188117,[],31,Andersbakken/rtags,16905,218,70.0,134,Core-Periphery,True,52.2,52.2,33.643,5.2,2.8,1.2895593019816622,10.560332834212442,14.04516239578074,12.851163413220117,6.6865005271832185,7.118941072723508,9.854868383260236,6.129283016944966,7.066089190457772,1.51,0.21,0.04,1.26,"{'useful_comment_density': 'useful_comment_density percentile: 3.7037037037037037(+0.037037037037037035)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 62.03703703703704(+0.3796296296296296)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 12.037037037037036(+0.8796296296296297)', 'propagation_cost': 'propagation_cost percentile: 84.25925925925925(+0.15740740740740747)', 'core_size': 'core_size percentile: 94.44444444444444(+0.05555555555555557)'}",LOC,108,1.51,0.21,0.04,1.26,"{'useful_comment_density': 'useful_comment_density percentile: 3.7037037037037037(+0.037037037037037035)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 62.03703703703704(+0.3796296296296296)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 12.037037037037036(+0.8796296296296297)', 'propagation_cost': 'propagation_cost percentile: 84.25925925925925(+0.15740740740740747)', 'core_size': 'core_size percentile: 94.44444444444444(+0.05555555555555557)'}",LOC,108
522,1508,21,19,167,418,41.38755980861244,[],25,gflags/gflags,2820,48,11.0,14,Core-Periphery,True,14.3,28.6,18.878,0.0,38.3,1.702127659574468,10.558420713268664,11.461479447286155,8.707359132080883,4.392317422778761,4.247927513443585,7.383704292474052,3.4594316186372973,3.807354922057604,3.28,1.09,0.86,1.33,"{'useful_comment_density': 'useful_comment_density percentile: 86.04651162790698(+0.8604651162790699)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 23.25581395348837(+0.7674418604651163)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 44.18604651162791(+0.5581395348837209)', 'propagation_cost': 'propagation_cost percentile: 34.883720930232556(+0.6511627906976745)', 'core_size': 'core_size percentile: 55.81395348837209(+0.4418604651162791)'}",LOC,43,3.28,1.09,0.86,1.33,"{'useful_comment_density': 'useful_comment_density percentile: 86.04651162790698(+0.8604651162790699)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 23.25581395348837(+0.7674418604651163)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 44.18604651162791(+0.5581395348837209)', 'propagation_cost': 'propagation_cost percentile: 34.883720930232556(+0.6511627906976745)', 'core_size': 'core_size percentile: 55.81395348837209(+0.4418604651162791)'}",LOC,43
518,1505,61,11,96,546,31.86813186813186,"['c-plus-plus', 'loader', 'wavefront', '3d', 'cpp']",25,syoyo/tinyobjloader,14223,1370,88.0,25,Hierarchical,False,0.0,28.0,11.04,4.0,16.5,9.632285734373902,10.555547771647065,13.795938178447551,9.092757140919852,5.930737337562887,3.4594316186372973,6.584962500721156,6.459431618637297,4.643856189774724,2.92,1.78,0.4,0.74,"{'useful_comment_density': 'useful_comment_density percentile: 39.603960396039604(+0.39603960396039606)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 55.445544554455445(+0.44554455445544555)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 70.29702970297029(+0.29702970297029707)', 'propagation_cost': 'propagation_cost percentile: 20.792079207920793(+0.7920792079207921)', 'core_size': 'core_size percentile: 1.4851485148514851(+0.9851485148514851)'}",LOC,101,2.92,1.78,0.4,0.74,"{'useful_comment_density': 'useful_comment_density percentile: 39.603960396039604(+0.39603960396039606)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 55.445544554455445(+0.44554455445544555)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 70.29702970297029(+0.29702970297029707)', 'propagation_cost': 'propagation_cost percentile: 20.792079207920793(+0.7920792079207921)', 'core_size': 'core_size percentile: 1.4851485148514851(+0.9851485148514851)'}",LOC,101
510,1505,18,32,49,890,10.112359550561797,[],42,yanyiwu/cppjieba,16914,4905,274.0,76,Core-Periphery,True,31.6,31.6,23.320999999999998,3.9,34.6,28.99964526427811,10.555547771647065,14.045930263291577,9.79766152585376,4.169925001442312,5.0,5.614709844115208,8.098032082960527,6.247927513443585,1.86,0.56,0.75,0.55,"{'useful_comment_density': 'useful_comment_density percentile: 75.0(+0.75)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 50.0(+0.5)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 95.37037037037037(+0.046296296296296335)', 'propagation_cost': 'propagation_cost percentile: 61.111111111111114(+0.38888888888888884)', 'core_size': 'core_size percentile: 83.33333333333333(+0.1666666666666667)'}",LOC,108,1.86,0.56,0.75,0.55,"{'useful_comment_density': 'useful_comment_density percentile: 75.0(+0.75)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 50.0(+0.5)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 95.37037037037037(+0.046296296296296335)', 'propagation_cost': 'propagation_cost percentile: 61.111111111111114(+0.38888888888888884)', 'core_size': 'core_size percentile: 83.33333333333333(+0.1666666666666667)'}",LOC,108
469,1497,20,414,305,771,35.27885862516214,[],2,Aloshi/EmulationStation,68239,4074,105.0,197,Core-Periphery,True,15.2,15.2,35.708,5.6,3.4,5.970192998138894,10.547858506058416,16.058308884564216,9.590587049915035,4.321928094887363,8.693486957499326,8.252665432450248,6.714245517666122,7.622051819456376,1.94,0.76,0.01,1.17,"{'useful_comment_density': 'useful_comment_density percentile: 1.4705882352941178(+0.014705882352941178)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 44.85294117647059(+0.5514705882352942)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 38.23529411764706(+0.6176470588235294)', 'propagation_cost': 'propagation_cost percentile: 74.26470588235294(+0.25735294117647056)', 'core_size': 'core_size percentile: 50.0(+0.5)'}",LOC,136,1.94,0.76,0.01,1.17,"{'useful_comment_density': 'useful_comment_density percentile: 1.4705882352941178(+0.014705882352941178)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 44.85294117647059(+0.5514705882352942)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 38.23529411764706(+0.6176470588235294)', 'propagation_cost': 'propagation_cost percentile: 74.26470588235294(+0.25735294117647056)', 'core_size': 'core_size percentile: 50.0(+0.5)'}",LOC,136
650,1480,30,163,489,2137,27.468413664014967,"['c-plus-plus-14', 'numpy', 'multidimensional-arrays', 'tensors']",85,QuantStack/xtensor,33477,1477,40.0,147,Borderline Core-Periphery,True,5.4,57.8,22.421,3.4,16.2,4.411984347462437,10.531381460516313,15.030882627896341,11.061371192659811,4.906890595608519,7.348728154231077,8.933690654952233,5.321928094887363,7.199672344836364,2.81,1.22,0.35,1.24,"{'useful_comment_density': 'useful_comment_density percentile: 35.2112676056338(+0.352112676056338)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 38.732394366197184(+0.6126760563380281)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 37.32394366197183(+0.6267605633802816)', 'propagation_cost': 'propagation_cost percentile: 57.74647887323944(+0.4225352112676056)', 'core_size': 'core_size percentile: 20.422535211267604(+0.795774647887324)'}",LOC,142,2.81,1.22,0.35,1.24,"{'useful_comment_density': 'useful_comment_density percentile: 35.2112676056338(+0.352112676056338)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 38.732394366197184(+0.6126760563380281)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 37.32394366197183(+0.6267605633802816)', 'propagation_cost': 'propagation_cost percentile: 57.74647887323944(+0.4225352112676056)', 'core_size': 'core_size percentile: 20.422535211267604(+0.795774647887324)'}",LOC,142
562,1480,20,60,222,598,26.75585284280936,"['date', 'datetime', 'timezone', 'calendar', 'time', 'iana-database', 'timezone-library']",7,HowardHinnant/date,17372,5768,57.0,113,Hierarchical,False,0.0,97.3,2.036,0.0,5.8,33.20285516923786,10.531381460516313,14.084476237453893,9.224001674198105,4.321928094887363,5.906890595608519,7.794415866350106,5.832890014164741,6.820178962415188,3.03,1.97,0.08,0.98,"{'useful_comment_density': 'useful_comment_density percentile: 8.333333333333334(+0.08333333333333334)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 2.7777777777777777(+0.9722222222222223)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 99.07407407407408(+0.009259259259259238)', 'propagation_cost': 'propagation_cost percentile: 1.8518518518518519(+0.9814814814814815)', 'core_size': 'core_size percentile: 1.3888888888888888(+0.9861111111111112)'}",LOC,108,3.03,1.97,0.08,0.98,"{'useful_comment_density': 'useful_comment_density percentile: 8.333333333333334(+0.08333333333333334)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 2.7777777777777777(+0.9722222222222223)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 99.07407407407408(+0.009259259259259238)', 'propagation_cost': 'propagation_cost percentile: 1.8518518518518519(+0.9814814814814815)', 'core_size': 'core_size percentile: 1.3888888888888888(+0.9861111111111112)'}",LOC,108
537,1478,73,1,204,16002,34.16447944006999,"['openscenegraph', 'osg', 'cmake', 'scenegraph', 'c-plus-plus', 'opengl', 'opengl-es']",137,openscenegraph/OpenSceneGraph,283948,20861,1234.0,2337,Hierarchical,False,2.0,55.9,0.61,2.6,15.2,7.346767718032879,10.52943055414615,18.11526722455055,13.965964610272083,6.189824558880018,0.0,7.672425341971495,10.269126679149418,11.190442018782825,3.89,1.93,0.2,1.76,"{'useful_comment_density': 'useful_comment_density percentile: 20.0(+0.2)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 5.882352941176471(+0.9411764705882354)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 17.647058823529413(+0.8235294117647058)', 'propagation_cost': 'propagation_cost percentile: 0.0(+1.0)', 'core_size': 'core_size percentile: 7.0588235294117645(+0.9294117647058823)'}",LOC,85,3.89,1.93,0.2,1.76,"{'useful_comment_density': 'useful_comment_density percentile: 20.0(+0.2)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 5.882352941176471(+0.9411764705882354)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 17.647058823529413(+0.8235294117647058)', 'propagation_cost': 'propagation_cost percentile: 0.0(+1.0)', 'core_size': 'core_size percentile: 7.0588235294117645(+0.9294117647058823)'}",LOC,85
682,1476,5,21,26,35,57.14285714285714,[],1,Microsoft/Detours,44848,7357,19.0,86,Core-Periphery,True,8.1,62.8,8.599,1.2,3.4,16.404298965394222,10.527477006060396,15.452756029032495,5.129283016944966,2.321928094887362,4.392317422778761,4.700439718141092,4.247927513443585,6.426264754702098,2.64,1.55,0.01,1.08,"{'useful_comment_density': 'useful_comment_density percentile: 1.3245033112582782(+0.013245033112582783)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 11.589403973509933(+0.8841059602649007)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 80.13245033112582(+0.19867549668874177)', 'propagation_cost': 'propagation_cost percentile: 15.2317880794702(+0.8476821192052981)', 'core_size': 'core_size percentile: 29.801324503311257(+0.7019867549668873)'}",LOC,151,2.64,1.55,0.01,1.08,"{'useful_comment_density': 'useful_comment_density percentile: 1.3245033112582782(+0.013245033112582783)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 11.589403973509933(+0.8841059602649007)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 80.13245033112582(+0.19867549668874177)', 'propagation_cost': 'propagation_cost percentile: 15.2317880794702(+0.8476821192052981)', 'core_size': 'core_size percentile: 29.801324503311257(+0.7019867549668873)'}",LOC,151
489,1473,24,91,100,186,33.33333333333333,[],2,Blizzard/s2client-api,12375,176,162.0,103,Core-Periphery,True,30.1,36.9,36.29,3.9,19.7,1.4222222222222223,10.524541715035848,13.595140904741697,7.539158811108031,4.584962500721156,6.507794640198696,6.643856189774724,7.339850002884624,6.6865005271832185,2.08,0.3,0.49,1.29,"{'useful_comment_density': 'useful_comment_density percentile: 49.48453608247423(+0.4948453608247423)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 51.54639175257732(+0.4845360824742268)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 19.587628865979383(+0.8041237113402062)', 'propagation_cost': 'propagation_cost percentile: 86.5979381443299(+0.13402061855670097)', 'core_size': 'core_size percentile: 83.50515463917526(+0.1649484536082474)'}",LOC,97,2.08,0.3,0.49,1.29,"{'useful_comment_density': 'useful_comment_density percentile: 49.48453608247423(+0.4948453608247423)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 51.54639175257732(+0.4845360824742268)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 19.587628865979383(+0.8041237113402062)', 'propagation_cost': 'propagation_cost percentile: 86.5979381443299(+0.13402061855670097)', 'core_size': 'core_size percentile: 83.50515463917526(+0.1649484536082474)'}",LOC,97
