,topics,project_name,useful_lines_of_code_(uloc),duplicate_uloc,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count
516,[],adamwdraper/Numeral-js,6820,3860,Hierarchical,False,0.0,0.0,0.621,0.0,7.5,56.598240469208214,2.54,1.7,0.25,0.59,"{'useful_comment_density': 'useful_comment_density percentile: 25.0(+0.25)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.3974358974359(+0.516025641025641)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 92.3076923076923(+0.07692307692307693)', 'propagation_cost': 'propagation_cost percentile: 8.333333333333334(+0.9166666666666667)', 'core_size': 'core_size percentile: 21.474358974358974(+0.7852564102564102)'}",LOC,156
525,"['postgresql', 'postgresql-driver', 'node-postgres', 'postgres', 'libpq']",brianc/node-postgres,5884,44,Hierarchical,False,0.0,0.0,0.917,0.0,5.7,0.7477906186267845,3.21,1.62,0.18,1.41,"{'useful_comment_density': 'useful_comment_density percentile: 18.367346938775512(+0.1836734693877551)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 49.31972789115646(+0.5068027210884354)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 9.523809523809524(+0.9047619047619048)', 'propagation_cost': 'propagation_cost percentile: 15.646258503401361(+0.8435374149659864)', 'core_size': 'core_size percentile: 22.448979591836736(+0.7755102040816326)'}",LOC,147
519,[],apidoc/apidoc,1998,52,Hierarchical,False,0.0,5.6,0.9690000000000001,0.0,23.9,2.6026026026026026,3.69,1.63,0.85,1.21,"{'useful_comment_density': 'useful_comment_density percentile: 85.3211009174312(+0.8532110091743119)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 50.45871559633027(+0.4954128440366973)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 28.440366972477065(+0.7155963302752294)', 'propagation_cost': 'propagation_cost percentile: 1.834862385321101(+0.981651376146789)', 'core_size': 'core_size percentile: 34.862385321100916(+0.6513761467889908)'}",LOC,109
481,"['picker', 'date', 'time', 'calendar']",amsul/pickadate.js,4443,340,Hierarchical,False,0.0,7.9,0.8690000000000001,0.0,23.5,7.6524870582939455,3.54,1.67,0.84,1.03,"{'useful_comment_density': 'useful_comment_density percentile: 83.58208955223881(+0.8358208955223881)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 49.62686567164179(+0.5037313432835822)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 47.76119402985075(+0.5223880597014925)', 'propagation_cost': 'propagation_cost percentile: 6.7164179104477615(+0.9328358208955224)', 'core_size': 'core_size percentile: 26.492537313432837(+0.7350746268656717)'}",LOC,134
697,"['file-upload', 'drag-and-drop', 'javascript', 'vanilla', 'plugin', 'filepond', 'image-processing']",pqina/filepond,16121,6070,Hierarchical,False,1.5,23.0,7.888,0.0,19.7,37.65275107003288,1.8,0.43,0.66,0.71,"{'useful_comment_density': 'useful_comment_density percentile: 65.56291390728477(+0.6556291390728477)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 46.026490066225165(+0.5397350993377483)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 83.44370860927152(+0.16556291390728475)', 'propagation_cost': 'propagation_cost percentile: 92.05298013245033(+0.0794701986754967)', 'core_size': 'core_size percentile: 65.23178807947019(+0.34768211920529807)'}",LOC,151
507,"['layer', 'dialog', 'tips', 'layui', 'alert', 'confirm']",sentsin/layer,1052,0,Hierarchical,False,0.0,16.7,9.027999999999999,0.0,12.3,0.0,2.85,1.01,0.52,1.32,"{'useful_comment_density': 'useful_comment_density percentile: 52.38095238095238(+0.5238095238095238)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 51.19047619047619(+0.4880952380952381)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 16.666666666666668(+0.8333333333333333)', 'propagation_cost': 'propagation_cost percentile: 64.28571428571429(+0.3571428571428571)', 'core_size': 'core_size percentile: 34.523809523809526(+0.6547619047619048)'}",LOC,42
503,"['dat', 'dat-protocol', 'command-line', 'dat-node']",datproject/dat,2448,258,Hierarchical,False,0.0,0.0,1.754,0.0,20.8,10.53921568627451,3.22,1.57,0.83,0.82,"{'useful_comment_density': 'useful_comment_density percentile: 82.75862068965517(+0.8275862068965517)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 50.43103448275862(+0.4956896551724138)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 67.24137931034483(+0.32758620689655177)', 'propagation_cost': 'propagation_cost percentile: 8.620689655172415(+0.9137931034482759)', 'core_size': 'core_size percentile: 34.48275862068966(+0.6551724137931035)'}",LOC,116
505,"['onsen-ui', 'cordova', 'react', 'angular', 'monaca', 'hybrid-apps', 'javascript', 'webcomponents', 'customelements', 'vue', 'material', 'android', 'ios', 'html', 'pwa']",OnsenUI/OnsenUI,37416,9355,Hierarchical,False,1.0,64.4,0.5820000000000001,0.0,36.8,25.002672653410308,2.87,0.97,0.93,0.97,"{'useful_comment_density': 'useful_comment_density percentile: 93.10344827586206(+0.9310344827586207)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 37.93103448275862(+0.6206896551724138)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 65.51724137931035(+0.3448275862068965)', 'propagation_cost': 'propagation_cost percentile: 37.93103448275862(+0.6206896551724138)', 'core_size': 'core_size percentile: 65.51724137931035(+0.3448275862068965)'}","TOPIC ['onsen-ui', 'cordova', 'react', 'angular', 'monaca', 'hybrid-apps', 'webcomponents', 'customelements', 'vue', 'material', 'android', 'ios', 'html', 'pwa']",29
499,"['react', 'graphql', 'meteor', 'server-rendering', 'toolkit']",VulcanJS/Vulcan,23227,192,Hierarchical,False,0.9,63.5,0.595,0.0,12.9,0.826624187368149,3.48,1.22,0.74,1.52,"{'useful_comment_density': 'useful_comment_density percentile: 74.07407407407408(+0.7407407407407408)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.148148148148145(+0.5185185185185186)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 0.0(+1.0)', 'propagation_cost': 'propagation_cost percentile: 18.51851851851852(+0.8148148148148148)', 'core_size': 'core_size percentile: 59.25925925925926(+0.4074074074074074)'}","TOPIC ['react', 'graphql', 'meteor', 'server-rendering', 'toolkit']",27
727,"['vue', 'vue-admin', 'element-ui', 'vue-cli', 'axios', 'vuex', 'javascript', 'vue-router']",PanJiaChen/vue-admin-template,1128,0,Hierarchical,False,0.0,37.5,5.566,0.0,12.4,0.0,3.24,1.28,0.6,1.36,"{'useful_comment_density': 'useful_comment_density percentile: 60.37735849056604(+0.6037735849056604)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 50.943396226415096(+0.49056603773584906)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 13.20754716981132(+0.8679245283018868)', 'propagation_cost': 'propagation_cost percentile: 37.735849056603776(+0.6226415094339622)', 'core_size': 'core_size percentile: 33.9622641509434(+0.660377358490566)'}",LOC,53
